fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;name
8.4;0.25;0.39;2.0;0.041;4.0;10.0;0.99386;3.27;0.71;12.5;7;r0806
8.2;0.28;0.4;2.4;0.052000000000000005;4.0;10.0;0.99356;3.33;0.7;12.8;7;r0807
7.4;0.53;0.12;1.9;0.165;4.0;12.0;0.99702;3.26;0.86;9.2;5;r0808
7.6;0.48;0.31;2.8;0.07;4.0;15.0;0.99693;3.22;0.55;10.3;6;r0809
7.3;0.49;0.1;2.6;0.068;4.0;14.0;0.99562;3.3;0.47;10.5;5;r0810
12.9;0.5;0.55;2.8;0.07200000000000001;7.0;24.0;1.00012;3.09;0.68;10.9;6;r0811
10.8;0.45;0.33;2.5;0.099;20.0;38.0;0.99818;3.24;0.71;10.8;5;r0812
6.9;0.39;0.24;2.1;0.102;4.0;7.0;0.99462;3.44;0.58;11.4;4;r0813
12.6;0.41;0.54;2.8;0.103;19.0;41.0;0.99939;3.21;0.76;11.3;6;r0814
10.8;0.45;0.33;2.5;0.099;20.0;38.0;0.99818;3.24;0.71;10.8;5;r0815
9.8;0.51;0.19;3.2;0.081;8.0;30.0;0.9984;3.23;0.58;10.5;6;r0816
10.8;0.29;0.42;1.6;0.084;19.0;27.0;0.99545;3.28;0.73;11.9;6;r0817
7.1;0.715;0.0;2.35;0.071;21.0;47.0;0.99632;3.29;0.45;9.4;5;r0818
9.1;0.66;0.15;3.2;0.097;9.0;59.0;0.99976;3.28;0.54;9.6;5;r0819
7.0;0.685;0.0;1.9;0.099;9.0;22.0;0.99606;3.34;0.6;9.7;5;r0820
4.9;0.42;0.0;2.1;0.048;16.0;42.0;0.99154;3.71;0.74;14.0;7;r0821
6.7;0.54;0.13;2.0;0.076;15.0;36.0;0.9973;3.61;0.64;9.8;5;r0822
6.7;0.54;0.13;2.0;0.076;15.0;36.0;0.9973;3.61;0.64;9.8;5;r0823
7.1;0.48;0.28;2.8;0.068;6.0;16.0;0.99682;3.24;0.53;10.3;5;r0824
7.1;0.46;0.14;2.8;0.076;15.0;37.0;0.99624;3.36;0.49;10.7;5;r0825
7.5;0.27;0.34;2.3;0.05;4.0;8.0;0.9951;3.4;0.64;11.0;7;r0826
7.1;0.46;0.14;2.8;0.076;15.0;37.0;0.99624;3.36;0.49;10.7;5;r0827
7.8;0.57;0.09;2.3;0.065;34.0;45.0;0.99417;3.46;0.74;12.7;8;r0828
5.9;0.61;0.08;2.1;0.071;16.0;24.0;0.99376;3.56;0.77;11.1;6;r0829
7.5;0.685;0.07;2.5;0.058;5.0;9.0;0.99632;3.38;0.55;10.9;4;r0830
5.9;0.61;0.08;2.1;0.071;16.0;24.0;0.99376;3.56;0.77;11.1;6;r0831
10.4;0.44;0.42;1.5;0.145;34.0;48.0;0.99832;3.38;0.86;9.9;3;r0832
11.6;0.47;0.44;1.6;0.147;36.0;51.0;0.99836;3.38;0.86;9.9;4;r0833
8.8;0.685;0.26;1.6;0.08800000000000001;16.0;23.0;0.99694;3.32;0.47;9.4;5;r0834
7.6;0.665;0.1;1.5;0.066;27.0;55.0;0.99655;3.39;0.51;9.3;5;r0835
6.7;0.28;0.28;2.4;0.012;36.0;100.0;0.99064;3.26;0.39;11.7;7;r0836
6.7;0.28;0.28;2.4;0.012;36.0;100.0;0.99064;3.26;0.39;11.7;7;r0837
10.1;0.31;0.35;1.6;0.075;9.0;28.0;0.99672;3.24;0.83;11.2;7;r0838
6.0;0.5;0.04;2.2;0.092;13.0;26.0;0.99647;3.46;0.47;10.0;5;r0839
11.1;0.42;0.47;2.65;0.085;9.0;34.0;0.99736;3.24;0.77;12.1;7;r0840
6.6;0.66;0.0;3.0;0.115;21.0;31.0;0.99629;3.45;0.63;10.3;5;r0841
10.6;0.5;0.45;2.6;0.119;34.0;68.0;0.99708;3.23;0.72;10.9;6;r0842
7.1;0.685;0.35;2.0;0.08800000000000001;9.0;92.0;0.9963;3.28;0.62;9.4;5;r0843
9.9;0.25;0.46;1.7;0.062;26.0;42.0;0.9959;3.18;0.83;10.6;6;r0844
6.4;0.64;0.21;1.8;0.081;14.0;31.0;0.99689;3.59;0.66;9.8;5;r0845
6.4;0.64;0.21;1.8;0.081;14.0;31.0;0.99689;3.59;0.66;9.8;5;r0846
7.4;0.68;0.16;1.8;0.078;12.0;39.0;0.9977;3.5;0.7;9.9;6;r0847
6.4;0.64;0.21;1.8;0.081;14.0;31.0;0.99689;3.59;0.66;9.8;5;r0848
6.4;0.63;0.21;1.6;0.08;12.0;32.0;0.99689;3.58;0.66;9.8;5;r0849
9.3;0.43;0.44;1.9;0.085;9.0;22.0;0.99708;3.28;0.55;9.5;5;r0850
9.3;0.43;0.44;1.9;0.085;9.0;22.0;0.99708;3.28;0.55;9.5;5;r0851
8.0;0.42;0.32;2.5;0.08;26.0;122.0;0.99801;3.22;1.07;9.7;5;r0852
9.3;0.36;0.39;1.5;0.08;41.0;55.0;0.99652;3.47;0.73;10.9;6;r0853
9.3;0.36;0.39;1.5;0.08;41.0;55.0;0.99652;3.47;0.73;10.9;6;r0854
7.6;0.735;0.02;2.5;0.071;10.0;14.0;0.99538;3.51;0.71;11.7;7;r0855
9.3;0.36;0.39;1.5;0.08;41.0;55.0;0.99652;3.47;0.73;10.9;6;r0856
8.2;0.26;0.34;2.5;0.073;16.0;47.0;0.99594;3.4;0.78;11.3;7;r0857
11.7;0.28;0.47;1.7;0.054000000000000006;17.0;32.0;0.99686;3.15;0.67;10.6;7;r0858
6.8;0.56;0.22;1.8;0.07400000000000001;15.0;24.0;0.99438;3.4;0.82;11.2;6;r0859
7.2;0.62;0.06;2.7;0.077;15.0;85.0;0.99746;3.51;0.54;9.5;5;r0860
5.8;1.01;0.66;2.0;0.039;15.0;88.0;0.99357;3.66;0.6;11.5;6;r0861
7.5;0.42;0.32;2.7;0.067;7.0;25.0;0.99628;3.24;0.44;10.4;5;r0862
7.2;0.62;0.06;2.5;0.078;17.0;84.0;0.99746;3.51;0.53;9.7;5;r0863
7.2;0.62;0.06;2.7;0.077;15.0;85.0;0.99746;3.51;0.54;9.5;5;r0864
7.2;0.635;0.07;2.6;0.077;16.0;86.0;0.99748;3.51;0.54;9.7;5;r0865
6.8;0.49;0.22;2.3;0.071;13.0;24.0;0.99438;3.41;0.83;11.3;6;r0866
6.9;0.51;0.23;2.0;0.07200000000000001;13.0;22.0;0.99438;3.4;0.84;11.2;6;r0867
6.8;0.56;0.22;1.8;0.07400000000000001;15.0;24.0;0.99438;3.4;0.82;11.2;6;r0868
7.6;0.63;0.03;2.0;0.08;27.0;43.0;0.99578;3.44;0.64;10.9;6;r0869
7.7;0.715;0.01;2.1;0.064;31.0;43.0;0.99371;3.41;0.57;11.8;6;r0870
6.9;0.56;0.03;1.5;0.086;36.0;46.0;0.99522;3.53;0.57;10.6;5;r0871
7.3;0.35;0.24;2.0;0.067;28.0;48.0;0.99576;3.43;0.54;10.0;4;r0872
9.1;0.21;0.37;1.6;0.067;6.0;10.0;0.99552;3.23;0.58;11.1;7;r0873
10.4;0.38;0.46;2.1;0.104;6.0;10.0;0.99664;3.12;0.65;11.8;7;r0874
8.8;0.31;0.4;2.8;0.109;7.0;16.0;0.99614;3.31;0.79;11.8;7;r0875
7.1;0.47;0.0;2.2;0.067;7.0;14.0;0.99517;3.4;0.58;10.9;4;r0876
7.7;0.715;0.01;2.1;0.064;31.0;43.0;0.99371;3.41;0.57;11.8;6;r0877
8.8;0.61;0.19;4.0;0.094;30.0;69.0;0.99787;3.22;0.5;10.0;6;r0878
7.2;0.6;0.04;2.5;0.076;18.0;88.0;0.99745;3.53;0.55;9.5;5;r0879
9.2;0.56;0.18;1.6;0.078;10.0;21.0;0.99576;3.15;0.49;9.9;5;r0880
7.6;0.715;0.0;2.1;0.068;30.0;35.0;0.99533;3.48;0.65;11.4;6;r0881
8.4;0.31;0.29;3.1;0.194;14.0;26.0;0.99536;3.22;0.78;12.0;6;r0882
7.2;0.6;0.04;2.5;0.076;18.0;88.0;0.99745;3.53;0.55;9.5;5;r0883
8.8;0.61;0.19;4.0;0.094;30.0;69.0;0.99787;3.22;0.5;10.0;6;r0884
8.9;0.75;0.14;2.5;0.086;9.0;30.0;0.99824;3.34;0.64;10.5;5;r0885
9.0;0.8;0.12;2.4;0.083;8.0;28.0;0.99836;3.33;0.65;10.4;6;r0886
10.7;0.52;0.38;2.6;0.066;29.0;56.0;0.99577;3.15;0.79;12.1;7;r0887
6.8;0.57;0.0;2.5;0.07200000000000001;32.0;64.0;0.99491;3.43;0.56;11.2;6;r0888
10.7;0.9;0.34;6.6;0.112;23.0;99.0;1.00289;3.22;0.68;9.3;5;r0889
7.2;0.34;0.24;2.0;0.071;30.0;52.0;0.99576;3.44;0.58;10.1;5;r0890
7.2;0.66;0.03;2.3;0.078;16.0;86.0;0.99743;3.53;0.57;9.7;5;r0891
10.1;0.45;0.23;1.9;0.08199999999999999;10.0;18.0;0.99774;3.22;0.65;9.3;6;r0892
7.2;0.66;0.03;2.3;0.078;16.0;86.0;0.99743;3.53;0.57;9.7;5;r0893
7.2;0.63;0.03;2.2;0.08;17.0;88.0;0.99745;3.53;0.58;9.8;6;r0894
7.1;0.59;0.01;2.3;0.08;27.0;43.0;0.9955;3.42;0.58;10.7;6;r0895
8.3;0.31;0.39;2.4;0.078;17.0;43.0;0.99444;3.31;0.77;12.5;7;r0896
7.1;0.59;0.01;2.3;0.08;27.0;43.0;0.9955;3.42;0.58;10.7;6;r0897
8.3;0.31;0.39;2.4;0.078;17.0;43.0;0.99444;3.31;0.77;12.5;7;r0898
8.3;1.02;0.02;3.4;0.084;6.0;11.0;0.99892;3.48;0.49;11.0;3;r0899
8.9;0.31;0.36;2.6;0.056;10.0;39.0;0.99562;3.4;0.69;11.8;5;r0900
7.4;0.635;0.1;2.4;0.08;16.0;33.0;0.99736;3.58;0.69;10.8;7;r0901
7.4;0.635;0.1;2.4;0.08;16.0;33.0;0.99736;3.58;0.69;10.8;7;r0902
6.8;0.59;0.06;6.0;0.06;11.0;18.0;0.9962;3.41;0.59;10.8;7;r0903
6.8;0.59;0.06;6.0;0.06;11.0;18.0;0.9962;3.41;0.59;10.8;7;r0904
9.2;0.58;0.2;3.0;0.081;15.0;115.0;0.998;3.23;0.59;9.5;5;r0905
7.2;0.54;0.27;2.6;0.084;12.0;78.0;0.9964;3.39;0.71;11.0;5;r0906
6.1;0.56;0.0;2.2;0.079;6.0;9.0;0.9948;3.59;0.54;11.5;6;r0907
7.4;0.52;0.13;2.4;0.078;34.0;61.0;0.99528;3.43;0.59;10.8;6;r0908
7.3;0.305;0.39;1.2;0.059;7.0;11.0;0.99331;3.29;0.52;11.5;6;r0909
9.3;0.38;0.48;3.8;0.132;3.0;11.0;0.99577;3.23;0.57;13.2;6;r0910
9.1;0.28;0.46;9.0;0.114;3.0;9.0;0.99901;3.18;0.6;10.9;6;r0911
10.0;0.46;0.44;2.9;0.065;4.0;8.0;0.99674;3.33;0.62;12.2;6;r0912
9.4;0.395;0.46;4.6;0.094;3.0;10.0;0.99639;3.27;0.64;12.2;7;r0913
7.3;0.305;0.39;1.2;0.059;7.0;11.0;0.99331;3.29;0.52;11.5;6;r0914
8.6;0.315;0.4;2.2;0.079;3.0;6.0;0.99512;3.27;0.67;11.9;6;r0915
5.3;0.715;0.19;1.5;0.161;7.0;62.0;0.99395;3.62;0.61;11.0;5;r0916
6.8;0.41;0.31;8.8;0.084;26.0;45.0;0.99824;3.38;0.64;10.1;6;r0917
8.4;0.36;0.32;2.2;0.081;32.0;79.0;0.9964;3.3;0.72;11.0;6;r0918
8.4;0.62;0.12;1.8;0.07200000000000001;38.0;46.0;0.99504;3.38;0.89;11.8;6;r0919
9.6;0.41;0.37;2.3;0.091;10.0;23.0;0.99786;3.24;0.56;10.5;5;r0920
8.4;0.36;0.32;2.2;0.081;32.0;79.0;0.9964;3.3;0.72;11.0;6;r0921
8.4;0.62;0.12;1.8;0.07200000000000001;38.0;46.0;0.99504;3.38;0.89;11.8;6;r0922
6.8;0.41;0.31;8.8;0.084;26.0;45.0;0.99824;3.38;0.64;10.1;6;r0923
8.6;0.47;0.27;2.3;0.055;14.0;28.0;0.99516;3.18;0.8;11.2;5;r0924
8.6;0.22;0.36;1.9;0.064;53.0;77.0;0.99604;3.47;0.87;11.0;7;r0925
9.4;0.24;0.33;2.3;0.061;52.0;73.0;0.99786;3.47;0.9;10.2;6;r0926
8.4;0.67;0.19;2.2;0.093;11.0;75.0;0.99736;3.2;0.59;9.2;4;r0927
8.6;0.47;0.27;2.3;0.055;14.0;28.0;0.99516;3.18;0.8;11.2;5;r0928
8.7;0.33;0.38;3.3;0.063;10.0;19.0;0.99468;3.3;0.73;12.0;7;r0929
6.6;0.61;0.01;1.9;0.08;8.0;25.0;0.99746;3.69;0.73;10.5;5;r0930
7.4;0.61;0.01;2.0;0.07400000000000001;13.0;38.0;0.99748;3.48;0.65;9.8;5;r0931
7.6;0.4;0.29;1.9;0.078;29.0;66.0;0.9971;3.45;0.59;9.5;6;r0932
7.4;0.61;0.01;2.0;0.07400000000000001;13.0;38.0;0.99748;3.48;0.65;9.8;5;r0933
6.6;0.61;0.01;1.9;0.08;8.0;25.0;0.99746;3.69;0.73;10.5;5;r0934
8.8;0.3;0.38;2.3;0.06;19.0;72.0;0.99543;3.39;0.72;11.8;6;r0935
8.8;0.3;0.38;2.3;0.06;19.0;72.0;0.99543;3.39;0.72;11.8;6;r0936
12.0;0.63;0.5;1.4;0.071;6.0;26.0;0.99791;3.07;0.6;10.4;4;r0937
7.2;0.38;0.38;2.8;0.068;23.0;42.0;0.99356;3.34;0.72;12.9;7;r0938
6.2;0.46;0.17;1.6;0.073;7.0;11.0;0.99425;3.61;0.54;11.4;5;r0939
9.6;0.33;0.52;2.2;0.07400000000000001;13.0;25.0;0.99509;3.36;0.76;12.4;7;r0940
9.9;0.27;0.49;5.0;0.08199999999999999;9.0;17.0;0.99484;3.19;0.52;12.5;7;r0941
10.1;0.43;0.4;2.6;0.092;13.0;52.0;0.99834;3.22;0.64;10.0;7;r0942
9.8;0.5;0.34;2.3;0.094;10.0;45.0;0.99864;3.24;0.6;9.7;7;r0943
8.3;0.3;0.49;3.8;0.09;11.0;24.0;0.99498;3.27;0.64;12.1;7;r0944
10.2;0.44;0.42;2.0;0.071;7.0;20.0;0.99566;3.14;0.79;11.1;7;r0945
10.2;0.44;0.58;4.1;0.092;11.0;24.0;0.99745;3.29;0.99;12.0;7;r0946
8.3;0.28;0.48;2.1;0.093;6.0;12.0;0.99408;3.26;0.62;12.4;7;r0947
8.9;0.12;0.45;1.8;0.075;10.0;21.0;0.99552;3.41;0.76;11.9;7;r0948
8.9;0.12;0.45;1.8;0.075;10.0;21.0;0.99552;3.41;0.76;11.9;7;r0949
8.9;0.12;0.45;1.8;0.075;10.0;21.0;0.99552;3.41;0.76;11.9;7;r0950
8.3;0.28;0.48;2.1;0.093;6.0;12.0;0.99408;3.26;0.62;12.4;7;r0951
8.2;0.31;0.4;2.2;0.058;6.0;10.0;0.99536;3.31;0.68;11.2;7;r0952
10.2;0.34;0.48;2.1;0.052000000000000005;5.0;9.0;0.99458;3.2;0.69;12.1;7;r0953
7.6;0.43;0.4;2.7;0.08199999999999999;6.0;11.0;0.99538;3.44;0.54;12.2;6;r0954
8.5;0.21;0.52;1.9;0.09;9.0;23.0;0.99648;3.36;0.67;10.4;5;r0955
9.0;0.36;0.52;2.1;0.111;5.0;10.0;0.99568;3.31;0.62;11.3;6;r0956
9.5;0.37;0.52;2.0;0.08800000000000001;12.0;51.0;0.99613;3.29;0.58;11.1;6;r0957
6.4;0.57;0.12;2.3;0.12;25.0;36.0;0.99519;3.47;0.71;11.3;7;r0958
8.0;0.59;0.05;2.0;0.08900000000000001;12.0;32.0;0.99735;3.36;0.61;10.0;5;r0959
8.5;0.47;0.27;1.9;0.058;18.0;38.0;0.99518;3.16;0.85;11.1;6;r0960
7.1;0.56;0.14;1.6;0.078;7.0;18.0;0.99592;3.27;0.62;9.3;5;r0961
6.6;0.57;0.02;2.1;0.115;6.0;16.0;0.99654;3.38;0.69;9.5;5;r0962
8.8;0.27;0.39;2.0;0.1;20.0;27.0;0.99546;3.15;0.69;11.2;6;r0963
8.5;0.47;0.27;1.9;0.058;18.0;38.0;0.99518;3.16;0.85;11.1;6;r0964
8.3;0.34;0.4;2.4;0.065;24.0;48.0;0.99554;3.34;0.86;11.0;6;r0965
9.0;0.38;0.41;2.4;0.103;6.0;10.0;0.99604;3.13;0.58;11.9;7;r0966
8.5;0.66;0.2;2.1;0.097;23.0;113.0;0.99733;3.13;0.48;9.2;5;r0967
9.0;0.4;0.43;2.4;0.068;29.0;46.0;0.9943;3.2;0.6;12.2;6;r0968
6.7;0.56;0.09;2.9;0.079;7.0;22.0;0.99669;3.46;0.61;10.2;5;r0969
10.4;0.26;0.48;1.9;0.066;6.0;10.0;0.99724;3.33;0.87;10.9;6;r0970
10.4;0.26;0.48;1.9;0.066;6.0;10.0;0.99724;3.33;0.87;10.9;6;r0971
10.1;0.38;0.5;2.4;0.104;6.0;13.0;0.99643;3.22;0.65;11.6;7;r0972
8.5;0.34;0.44;1.7;0.079;6.0;12.0;0.99605;3.52;0.63;10.7;5;r0973
8.8;0.33;0.41;5.9;0.073;7.0;13.0;0.99658;3.3;0.62;12.1;7;r0974
7.2;0.41;0.3;2.1;0.083;35.0;72.0;0.997;3.44;0.52;9.4;5;r0975
7.2;0.41;0.3;2.1;0.083;35.0;72.0;0.997;3.44;0.52;9.4;5;r0976
8.4;0.59;0.29;2.6;0.109;31.0;119.0;0.99801;3.15;0.5;9.1;5;r0977
7.0;0.4;0.32;3.6;0.061;9.0;29.0;0.99416;3.28;0.49;11.3;7;r0978
12.2;0.45;0.49;1.4;0.075;3.0;6.0;0.9969;3.13;0.63;10.4;5;r0979
9.1;0.5;0.3;1.9;0.065;8.0;17.0;0.99774;3.32;0.71;10.5;6;r0980
9.5;0.86;0.26;1.9;0.079;13.0;28.0;0.99712;3.25;0.62;10.0;5;r0981
7.3;0.52;0.32;2.1;0.07;51.0;70.0;0.99418;3.34;0.82;12.9;6;r0982
9.1;0.5;0.3;1.9;0.065;8.0;17.0;0.99774;3.32;0.71;10.5;6;r0983
12.2;0.45;0.49;1.4;0.075;3.0;6.0;0.9969;3.13;0.63;10.4;5;r0984
7.4;0.58;0.0;2.0;0.064;7.0;11.0;0.99562;3.45;0.58;11.3;6;r0985
9.8;0.34;0.39;1.4;0.066;3.0;7.0;0.9947;3.19;0.55;11.4;7;r0986
7.1;0.36;0.3;1.6;0.08;35.0;70.0;0.99693;3.44;0.5;9.4;5;r0987
7.7;0.39;0.12;1.7;0.097;19.0;27.0;0.99596;3.16;0.49;9.4;5;r0988
9.7;0.295;0.4;1.5;0.073;14.0;21.0;0.99556;3.14;0.51;10.9;6;r0989
7.7;0.39;0.12;1.7;0.097;19.0;27.0;0.99596;3.16;0.49;9.4;5;r0990
7.1;0.34;0.28;2.0;0.08199999999999999;31.0;68.0;0.99694;3.45;0.48;9.4;5;r0991
6.5;0.4;0.1;2.0;0.076;30.0;47.0;0.99554;3.36;0.48;9.4;6;r0992
7.1;0.34;0.28;2.0;0.08199999999999999;31.0;68.0;0.99694;3.45;0.48;9.4;5;r0993
10.0;0.35;0.45;2.5;0.092;20.0;88.0;0.99918;3.15;0.43;9.4;5;r0994
7.7;0.6;0.06;2.0;0.079;19.0;41.0;0.99697;3.39;0.62;10.1;6;r0995
5.6;0.66;0.0;2.2;0.087;3.0;11.0;0.99378;3.71;0.63;12.8;7;r0996
5.6;0.66;0.0;2.2;0.087;3.0;11.0;0.99378;3.71;0.63;12.8;7;r0997
8.9;0.84;0.34;1.4;0.05;4.0;10.0;0.99554;3.12;0.48;9.1;6;r0998
6.4;0.69;0.0;1.65;0.055;7.0;12.0;0.99162;3.47;0.53;12.9;6;r0999
7.5;0.43;0.3;2.2;0.062;6.0;12.0;0.99495;3.44;0.72;11.5;7;r1000
9.9;0.35;0.38;1.5;0.058;31.0;47.0;0.99676;3.26;0.82;10.6;7;r1001
9.1;0.29;0.33;2.05;0.063;13.0;27.0;0.99516;3.26;0.84;11.7;7;r1002
6.8;0.36;0.32;1.8;0.067;4.0;8.0;0.9928;3.36;0.55;12.8;7;r1003
8.2;0.43;0.29;1.6;0.081;27.0;45.0;0.99603;3.25;0.54;10.3;5;r1004
6.8;0.36;0.32;1.8;0.067;4.0;8.0;0.9928;3.36;0.55;12.8;7;r1005
9.1;0.29;0.33;2.05;0.063;13.0;27.0;0.99516;3.26;0.84;11.7;7;r1006
9.1;0.3;0.34;2.0;0.064;12.0;25.0;0.99516;3.26;0.84;11.7;7;r1007
8.9;0.35;0.4;3.6;0.11;12.0;24.0;0.99549;3.23;0.7;12.0;7;r1008
9.6;0.5;0.36;2.8;0.116;26.0;55.0;0.99722;3.18;0.68;10.9;5;r1009
8.9;0.28;0.45;1.7;0.067;7.0;12.0;0.99354;3.25;0.55;12.3;7;r1010
8.9;0.32;0.31;2.0;0.08800000000000001;12.0;19.0;0.9957;3.17;0.55;10.4;6;r1011
7.7;1.005;0.15;2.1;0.102;11.0;32.0;0.99604;3.23;0.48;10.0;5;r1012
7.5;0.71;0.0;1.6;0.092;22.0;31.0;0.99635;3.38;0.58;10.0;6;r1013
8.0;0.58;0.16;2.0;0.12;3.0;7.0;0.99454;3.22;0.58;11.2;6;r1014
10.5;0.39;0.46;2.2;0.075;14.0;27.0;0.99598;3.06;0.84;11.4;6;r1015
8.9;0.38;0.4;2.2;0.068;12.0;28.0;0.99486;3.27;0.75;12.6;7;r1016
8.0;0.18;0.37;0.9;0.049;36.0;109.0;0.99007;2.89;0.44;12.7;6;r1017
8.0;0.18;0.37;0.9;0.049;36.0;109.0;0.99007;2.89;0.44;12.7;6;r1018
7.0;0.5;0.14;1.8;0.078;10.0;23.0;0.99636;3.53;0.61;10.4;5;r1019
11.3;0.36;0.66;2.4;0.123;3.0;8.0;0.99642;3.2;0.53;11.9;6;r1020
11.3;0.36;0.66;2.4;0.123;3.0;8.0;0.99642;3.2;0.53;11.9;6;r1021
7.0;0.51;0.09;2.1;0.062;4.0;9.0;0.99584;3.35;0.54;10.5;5;r1022
8.2;0.32;0.42;2.3;0.098;3.0;9.0;0.99506;3.27;0.55;12.3;6;r1023
7.7;0.58;0.01;1.8;0.08800000000000001;12.0;18.0;0.99568;3.32;0.56;10.5;7;r1024
8.6;0.83;0.0;2.8;0.095;17.0;43.0;0.99822;3.33;0.6;10.4;6;r1025
7.9;0.31;0.32;1.9;0.066;14.0;36.0;0.99364;3.41;0.56;12.6;6;r1026
6.4;0.795;0.0;2.2;0.065;28.0;52.0;0.99378;3.49;0.52;11.6;5;r1027
7.2;0.34;0.21;2.5;0.075;41.0;68.0;0.99586;3.37;0.54;10.1;6;r1028
7.7;0.58;0.01;1.8;0.08800000000000001;12.0;18.0;0.99568;3.32;0.56;10.5;7;r1029
7.1;0.59;0.0;2.1;0.091;9.0;14.0;0.99488;3.42;0.55;11.5;7;r1030
7.3;0.55;0.01;1.8;0.093;9.0;15.0;0.99514;3.35;0.58;11.0;7;r1031
8.1;0.82;0.0;4.1;0.095;5.0;14.0;0.99854;3.36;0.53;9.6;5;r1032
7.5;0.57;0.08;2.6;0.08900000000000001;14.0;27.0;0.99592;3.3;0.59;10.4;6;r1033
8.9;0.745;0.18;2.5;0.077;15.0;48.0;0.99739;3.2;0.47;9.7;6;r1034
10.1;0.37;0.34;2.4;0.085;5.0;17.0;0.99683;3.17;0.65;10.6;7;r1035
7.6;0.31;0.34;2.5;0.08199999999999999;26.0;35.0;0.99356;3.22;0.59;12.5;7;r1036
7.3;0.91;0.1;1.8;0.07400000000000001;20.0;56.0;0.99672;3.35;0.56;9.2;5;r1037
8.7;0.41;0.41;6.2;0.078;25.0;42.0;0.9953;3.24;0.77;12.6;7;r1038
8.9;0.5;0.21;2.2;0.08800000000000001;21.0;39.0;0.99692;3.33;0.83;11.1;6;r1039
7.4;0.965;0.0;2.2;0.08800000000000001;16.0;32.0;0.99756;3.58;0.67;10.2;5;r1040
6.9;0.49;0.19;1.7;0.079;13.0;26.0;0.99547;3.38;0.64;9.8;6;r1041
8.9;0.5;0.21;2.2;0.08800000000000001;21.0;39.0;0.99692;3.33;0.83;11.1;6;r1042
9.5;0.39;0.41;8.9;0.069;18.0;39.0;0.99859;3.29;0.81;10.9;7;r1043
6.4;0.39;0.33;3.3;0.046;12.0;53.0;0.99294;3.36;0.62;12.2;6;r1044
6.9;0.44;0.0;1.4;0.07;32.0;38.0;0.99438;3.32;0.58;11.4;6;r1045
7.6;0.78;0.0;1.7;0.076;33.0;45.0;0.99612;3.31;0.62;10.7;6;r1046
7.1;0.43;0.17;1.8;0.08199999999999999;27.0;51.0;0.99634;3.49;0.64;10.4;5;r1047
9.3;0.49;0.36;1.7;0.081;3.0;14.0;0.99702;3.27;0.78;10.9;6;r1048
9.3;0.5;0.36;1.8;0.084;6.0;17.0;0.99704;3.27;0.77;10.8;6;r1049
7.1;0.43;0.17;1.8;0.08199999999999999;27.0;51.0;0.99634;3.49;0.64;10.4;5;r1050
8.5;0.46;0.59;1.4;0.414;16.0;45.0;0.99702;3.03;1.34;9.2;5;r1051
5.6;0.605;0.05;2.4;0.073;19.0;25.0;0.99258;3.56;0.55;12.9;5;r1052
8.3;0.33;0.42;2.3;0.07;9.0;20.0;0.99426;3.38;0.77;12.7;7;r1053
8.2;0.64;0.27;2.0;0.095;5.0;77.0;0.99747;3.13;0.62;9.1;6;r1054
8.2;0.64;0.27;2.0;0.095;5.0;77.0;0.99747;3.13;0.62;9.1;6;r1055
8.9;0.48;0.53;4.0;0.101;3.0;10.0;0.99586;3.21;0.59;12.1;7;r1056
7.6;0.42;0.25;3.9;0.104;28.0;90.0;0.99784;3.15;0.57;9.1;5;r1057
9.9;0.53;0.57;2.4;0.093;30.0;52.0;0.9971;3.19;0.76;11.6;7;r1058
8.9;0.48;0.53;4.0;0.101;3.0;10.0;0.99586;3.21;0.59;12.1;7;r1059
11.6;0.23;0.57;1.8;0.07400000000000001;3.0;8.0;0.9981;3.14;0.7;9.9;6;r1060
9.1;0.4;0.5;1.8;0.071;7.0;16.0;0.99462;3.21;0.69;12.5;8;r1061
8.0;0.38;0.44;1.9;0.098;6.0;15.0;0.9956;3.3;0.64;11.4;6;r1062
10.2;0.29;0.65;2.4;0.075;6.0;17.0;0.99565;3.22;0.63;11.8;6;r1063
8.2;0.74;0.09;2.0;0.067;5.0;10.0;0.99418;3.28;0.57;11.8;6;r1064
7.7;0.61;0.18;2.4;0.083;6.0;20.0;0.9963;3.29;0.6;10.2;6;r1065
6.6;0.52;0.08;2.4;0.07;13.0;26.0;0.99358;3.4;0.72;12.5;7;r1066
11.1;0.31;0.53;2.2;0.06;3.0;10.0;0.99572;3.02;0.83;10.9;7;r1067
11.1;0.31;0.53;2.2;0.06;3.0;10.0;0.99572;3.02;0.83;10.9;7;r1068
8.0;0.62;0.35;2.8;0.086;28.0;52.0;0.997;3.31;0.62;10.8;5;r1069
9.3;0.33;0.45;1.5;0.057;19.0;37.0;0.99498;3.18;0.89;11.1;7;r1070
7.5;0.77;0.2;8.1;0.098;30.0;92.0;0.99892;3.2;0.58;9.2;5;r1071
7.2;0.35;0.26;1.8;0.083;33.0;75.0;0.9968;3.4;0.58;9.5;6;r1072
8.0;0.62;0.33;2.7;0.08800000000000001;16.0;37.0;0.9972;3.31;0.58;10.7;6;r1073
7.5;0.77;0.2;8.1;0.098;30.0;92.0;0.99892;3.2;0.58;9.2;5;r1074
